Extraction Date:,8/30/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Updated:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revised:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Year,State Name,SEA Education Environment,SEA Disability Category,Age 3,Age 4,Age 5 (Early Childhood),American Indian or Alaska Native - Early Childhood,Asian - Early Childhood,Black or African American - Early Childhood,Hispanic/Latino - Early Childhood,Native Hawaiian or Other Pacific Islander - Early Childhood,Two or More Races - Early Childhood,White - Early Childhood,Female - Early Childhood,Male - Early Childhood,EL Yes - Early Childhood,EL No - Early Childhood,Age 3 to 5 (Early Childhood), Age 5 (School Age),Age 6,Age 7,Age 8,Age 9,Age 10,Age 11,Age 12,Age 13,Age 14,Age 15,Age 16,Age 17,Age 18,Age 19,Age 20,Age 21,Age 5 (School Age)-11,Age 6-11,Age 12-17,Age 18-21,Age 5 (School Age)-21,Ages 6-21,EL Yes - School Age,EL No - School Age,Female - School Age,Male - School Age,American Indian or Alaska Native - School Age,Asian - School Age,Black or African American - School Age,Hispanic/Latino - School Age,Native Hawaiian or Other Pacific Islander - School Age,Two or more races - School Age,White - School Age
2022,New Mexico,Service Provider Location,Visual impairment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,New Mexico,Services in Other Location than Regular Early Childhood Program (attend at least 10 hours),Visual impairment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,New Mexico,Services in Other Location than Regular Early Childhood Program (attend less than 10 hours),Visual impairment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,New Mexico,Services in Regular Early Childhood Program (attend at least 10 hours),Visual impairment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,New Mexico,Services in Regular Early Childhood Program (attend less than 10 hours),Visual impairment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,New Mexico,"Total, Early Childhood",Visual impairment,18,26,0,3,x,0,15,x,2,24,-,-,-,-,44,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,New Mexico,"Total, School Age",Visual impairment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12,12,20,15,17,10,18,9,22,10,12,18,10,4,3,1,1,-,-,-,-,194,-,25,169,98,96,24,2,4,103,0,8,53
2022,New York,Correctional Facilities,All Disabilities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,4,12,35,68,75,49,40,75,9,0,0,194,173,367,367,4,363,32,335,1,1,233,88,1,3,40
2022,New York,Home,All Disabilities,2316,1492,18,16,125,235,778,2,135,2535,1281,2545,0,3826,3826,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,New York,Homebound/Hospital,All Disabilities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,62,34,42,37,42,38,61,86,76,96,104,142,125,89,56,61,5,316,254,629,211,1156,1094,30,1125,421,734,7,48,222,273,2,45,559
2022,New York,Inside regular class 40% through 79% of the day,All Disabilities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1109,1486,1736,2047,2262,2882,4627,5696,6210,6909,7161,6427,4740,1750,808,483,48,16149,15040,37143,3089,56381,55272,7786,48575,18823,37538,401,2436,11280,17904,92,2029,22239
2022,New York,Inside regular class 80% or more of the day,All Disabilities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14662,17807,19661,20476,21720,21965,21966,22175,22697,22958,23489,23338,20034,6171,1649,667,48,138257,123595,134691,8535,281483,266821,23634,257772,103327,178079,2044,13970,51929,97012,477,9491,106560
2022,New York,Inside regular class less than 40% of the day,All Disabilities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7168,7588,8155,8516,8870,8887,7185,6165,5646,4145,3126,2378,1996,1335,944,850,74,56369,49201,23456,3203,83028,75860,12831,70190,24385,58636,786,5350,18134,31510,204,2546,24498
2022,New York,Parentally Placed in Private Schools,All Disabilities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2040,2710,2890,3053,3087,3044,2954,2853,2650,2188,2088,1805,1457,602,233,114,4,19778,17738,13041,953,33772,31732,70,33700,13730,20040,119,493,1965,3046,24,4839,23286
2022,New York,"Residential Facility, Early Childhood",All Disabilities,1,2,0,0,0,2,1,0,0,0,3,0,0,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,New York,"Residential Facility, School Age",All Disabilities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,8,15,17,34,48,54,86,125,154,193,172,122,130,126,18,122,122,784,396,1302,1302,14,1288,345,957,8,48,257,229,3,52,705
2022,New York,Separate Class,All Disabilities,4802,4810,1,110,647,1647,3418,9,337,3445,2679,6934,94,9519,9613,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,New York,"Separate School, Early Childhood",All Disabilities,1522,1531,0,9,201,618,979,5,104,1137,843,2210,11,3042,3053,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,New York,"Separate School, School Age",All Disabilities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,873,956,1007,1066,1135,1244,1382,1454,1664,1865,1790,1913,1738,1329,1098,955,69,7663,6790,10424,3451,21538,20665,2066,19468,6233,15301,226,1305,5439,6489,73,772,7234
2022,New York,Service Provider Location,All Disabilities,665,490,3,2,71,109,354,0,47,575,378,780,0,1158,1158,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,New York,Services in Other Location than Regular Early Childhood Program (attend at least 10 hours),All Disabilities,1571,4676,42,63,310,654,1330,5,271,3656,2097,4192,161,6128,6289,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,New York,Services in Other Location than Regular Early Childhood Program (attend less than 10 hours),All Disabilities,553,527,7,2,24,40,122,2,39,858,347,740,1,1086,1087,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,New York,Services in Regular Early Childhood Program (attend at least 10 hours),All Disabilities,7780,11357,21,122,1027,2208,4242,17,921,10621,6444,12714,232,18926,19158,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,New York,Services in Regular Early Childhood Program (attend less than 10 hours),All Disabilities,927,848,4,0,125,47,166,1,66,1374,590,1189,1,1778,1779,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,New York,"Total, Early Childhood",All Disabilities,20137,25733,96,324,2530,5560,11390,41,1920,24201,14662,31304,500,45466,45966,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,New York,"Total, School Age",All Disabilities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25914,30581,33499,35210,37133,38094,38223,38483,39033,38298,37947,36264,30337,11447,4958,3331,275,238654,212740,220362,20011,479027,453113,46435,432481,167296,311620,3592,23651,89459,156551,876,19777,185121
2022,New York,Correctional Facilities,Autism,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
2022,New York,Home,Autism,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,New York,Homebound/Hospital,Autism,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,67,-,77,44,188,-,-,-,-,-,-,-,-,-,-,-,-
2022,New York,Inside regular class 40% through 79% of the day,Autism,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3355,-,4190,730,8275,-,-,-,-,-,-,-,-,-,-,-,-
2022,New York,Inside regular class 80% or more of the day,Autism,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8671,-,6829,342,15842,-,-,-,-,-,-,-,-,-,-,-,-
2022,New York,Inside regular class less than 40% of the day,Autism,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,17737,-,5598,1184,24519,-,-,-,-,-,-,-,-,-,-,-,-
2022,New York,Parentally Placed in Private Schools,Autism,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,724,-,611,62,1397,-,-,-,-,-,-,-,-,-,-,-,-
2022,New York,"Residential Facility, Early Childhood",Autism,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,New York,"Residential Facility, School Age",Autism,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27,-,232,211,470,-,-,-,-,-,-,-,-,-,-,-,-
2022,New York,Separate Class,Autism,-,-,-,-,-,-,-,-,-,-,-,-,-,-,395,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,New York,"Separate School, Early Childhood",Autism,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,New York,"Separate School, School Age",Autism,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3243,-,3235,1295,7773,-,-,-,-,-,-,-,-,-,-,-,-
2022,New York,Service Provider Location,Autism,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,New York,Services in Other Location than Regular Early Childhood Program (attend at least 10 hours),Autism,-,-,-,-,-,-,-,-,-,-,-,-,-,-,499,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,New York,Services in Other Location than Regular Early Childhood Program (attend less than 10 hours),Autism,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,New York,Services in Regular Early Childhood Program (attend at least 10 hours),Autism,-,-,-,-,-,-,-,-,-,-,-,-,-,-,182,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,New York,Services in Regular Early Childhood Program (attend less than 10 hours),Autism,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,New York,"Total, Early Childhood",Autism,0,1183,8,21,145,279,389,2,34,321,-,-,-,-,1191,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,New York,"Total, School Age",Autism,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5410,5513,5178,4716,4499,4393,4115,3841,3970,3692,3389,3132,2748,1497,1195,1076,100,-,-,-,-,58464,-,5100,53355,11444,47011,523,5282,11589,17642,203,1896,21320
2022,New York,Correctional Facilities,Deaf-blindness,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
2022,New York,Home,Deaf-blindness,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,New York,Homebound/Hospital,Deaf-blindness,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,0,0,1,-,-,-,-,-,-,-,-,-,-,-,-
2022,New York,Inside regular class 40% through 79% of the day,Deaf-blindness,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,0,0,1,-,-,-,-,-,-,-,-,-,-,-,-
2022,New York,Inside regular class 80% or more of the day,Deaf-blindness,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,2,0,4,-,-,-,-,-,-,-,-,-,-,-,-
2022,New York,Inside regular class less than 40% of the day,Deaf-blindness,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,0,2,-,-,-,-,-,-,-,-,-,-,-,-
2022,New York,Parentally Placed in Private Schools,Deaf-blindness,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
2022,New York,"Residential Facility, Early Childhood",Deaf-blindness,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,New York,"Residential Facility, School Age",Deaf-blindness,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,1,3,4,-,-,-,-,-,-,-,-,-,-,-,-
2022,New York,Separate Class,Deaf-blindness,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,New York,"Separate School, Early Childhood",Deaf-blindness,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,New York,"Separate School, School Age",Deaf-blindness,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,3,2,6,-,-,-,-,-,-,-,-,-,-,-,-
2022,New York,Service Provider Location,Deaf-blindness,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,New York,Services in Other Location than Regular Early Childhood Program (attend at least 10 hours),Deaf-blindness,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,New York,Services in Other Location than Regular Early Childhood Program (attend less than 10 hours),Deaf-blindness,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,New York,Services in Regular Early Childhood Program (attend at least 10 hours),Deaf-blindness,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,New York,Services in Regular Early Childhood Program (attend less than 10 hours),Deaf-blindness,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,New York,"Total, Early Childhood",Deaf-blindness,0,0,0,0,0,0,0,0,0,0,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,New York,"Total, School Age",Deaf-blindness,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,1,3,2,0,0,1,5,0,1,1,4,0,0,-,-,-,-,18,-,0,18,8,10,0,1,2,3,0,2,10
2022,New York,Correctional Facilities,Developmental delay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,New York,Home,Developmental delay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3769,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,New York,Homebound/Hospital,Developmental delay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,New York,Inside regular class 40% through 79% of the day,Developmental delay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,New York,Inside regular class 80% or more of the day,Developmental delay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,New York,Inside regular class less than 40% of the day,Developmental delay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,New York,Parentally Placed in Private Schools,Developmental delay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,New York,"Residential Facility, Early Childhood",Developmental delay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,New York,"Residential Facility, School Age",Developmental delay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,New York,Separate Class,Developmental delay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9040,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,New York,"Separate School, Early Childhood",Developmental delay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2873,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,New York,"Separate School, School Age",Developmental delay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,New York,Service Provider Location,Developmental delay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1150,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,New York,Services in Other Location than Regular Early Childhood Program (attend at least 10 hours),Developmental delay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3994,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,New York,Services in Other Location than Regular Early Childhood Program (attend less than 10 hours),Developmental delay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1053,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,New York,Services in Regular Early Childhood Program (attend at least 10 hours),Developmental delay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,17203,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,New York,Services in Regular Early Childhood Program (attend less than 10 hours),Developmental delay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1761,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,New York,"Total, Early Childhood",Developmental delay,20137,20709,0,264,2102,4716,9842,33,1706,22183,-,-,-,-,40846,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,New York,"Total, School Age",Developmental delay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,New York,Correctional Facilities,Emotional disturbance,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,103,79,182,-,-,-,-,-,-,-,-,-,-,-,-
2022,New York,Home,Emotional disturbance,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,New York,Homebound/Hospital,Emotional disturbance,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14,-,167,23,204,-,-,-,-,-,-,-,-,-,-,-,-
2022,New York,Inside regular class 40% through 79% of the day,Emotional disturbance,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,389,-,1818,199,2406,-,-,-,-,-,-,-,-,-,-,-,-
2022,New York,Inside regular class 80% or more of the day,Emotional disturbance,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1429,-,4209,472,6110,-,-,-,-,-,-,-,-,-,-,-,-
2022,New York,Inside regular class less than 40% of the day,Emotional disturbance,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1716,-,1974,137,3827,-,-,-,-,-,-,-,-,-,-,-,-
2022,New York,Parentally Placed in Private Schools,Emotional disturbance,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,258,-,254,34,546,-,-,-,-,-,-,-,-,-,-,-,-
2022,New York,"Residential Facility, Early Childhood",Emotional disturbance,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,New York,"Residential Facility, School Age",Emotional disturbance,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,35,-,237,48,320,-,-,-,-,-,-,-,-,-,-,-,-
2022,New York,Separate Class,Emotional disturbance,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,New York,"Separate School, Early Childhood",Emotional disturbance,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,New York,"Separate School, School Age",Emotional disturbance,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,759,-,1908,274,2941,-,-,-,-,-,-,-,-,-,-,-,-
2022,New York,Service Provider Location,Emotional disturbance,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,New York,Services in Other Location than Regular Early Childhood Program (attend at least 10 hours),Emotional disturbance,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,New York,Services in Other Location than Regular Early Childhood Program (attend less than 10 hours),Emotional disturbance,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,New York,Services in Regular Early Childhood Program (attend at least 10 hours),Emotional disturbance,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,New York,Services in Regular Early Childhood Program (attend less than 10 hours),Emotional disturbance,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,New York,"Total, Early Childhood",Emotional disturbance,0,23,0,0,2,8,6,0,1,6,-,-,-,-,23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,New York,"Total, School Age",Emotional disturbance,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,164,326,448,642,827,987,1206,1476,1545,1768,2012,2059,1810,739,316,199,12,-,-,-,-,16536,-,534,15979,5181,11332,110,361,5276,4559,20,737,5450
